"[tensor([[   78,    91,    81,  ..., 57736,     0,     0]]), tensor([[1]])]",57736,4,0,0.98979574,0.98979574
"[tensor([[     78,      91,     145,  ..., 1536956,    1024,    8192]]), tensor([[1]])]",1536956,4,8192,0.99998283,0.99998283
"[tensor([[    78,     91,     81,  ..., 898852,   1024,   8192]]), tensor([[1]])]",898852,4,8192,0.87630737,0.87630737
"[tensor([[    78,     91,     81,  ..., 842800,   1024,   8192]]), tensor([[1]])]",842800,4,8192,0.99454886,0.99454886
"[tensor([[     78,      91,     145,  ..., 1873959,    1024,    8192]]), tensor([[1]])]",1873959,4,8192,1.0,1.0
"[tensor([[   78,    91,   145,  ..., 95780,  1024,  8192]]), tensor([[1]])]",95780,4,8192,1.0,1.0
"[tensor([[    78,     91,    145,  ..., 548498, 140288,   8192]]), tensor([[1]])]",548498,4,147456,0.99982834,0.99982834
"[tensor([[    78,     91,    145,  ..., 856978,   1024,   8192]]), tensor([[1]])]",856978,4,8192,0.9990609,0.9990609
"[tensor([[   78,    91,   145,  ..., 55296,  1024,  8192]]), tensor([[1]])]",55296,4,8192,0.9405419,0.9405419
"[tensor([[   78,    91,   145,  ..., 28160,  1024,  8192]]), tensor([[1]])]",28160,4,8192,0.9986773,0.9986773
"[tensor([[    78,     91,    145,  ..., 328418,   1024,   8192]]), tensor([[1]])]",328418,4,8192,1.0,1.0
"[tensor([[    78,     91,     81,  ..., 356132,   1024,   8192]]), tensor([[1]])]",356132,0,0,0.2287829,0.2287829
"[tensor([[    78,     91,    145,  ..., 363520,   1024,   8192]]), tensor([[1]])]",363520,0,0,0.188098,0.188098
"[tensor([[    78,     91,    145,  ..., 549376,   1024,   8192]]), tensor([[1]])]",549376,4,8192,0.9983462,0.9983462
"[tensor([[    78,     91,     81,  ..., 809514,   1024,   8192]]), tensor([[1]])]",809514,0,0,0.04813345,0.04813345
"[tensor([[    78,     91,    145,  ..., 558564,   1024,   8192]]), tensor([[1]])]",558564,4,8192,0.99999976,0.99999976
"[tensor([[    78,     91,     81,  ..., 140288,   1024,   8192]]), tensor([[1]])]",140288,0,0,0.009063851,0.009063851
"[tensor([[    78,     91,     81,  ..., 477184,   1024,   8192]]), tensor([[1]])]",477184,4,8192,0.8160729,0.8160729
"[tensor([[     78,      91,     145,  ..., 1089024,    1024,    8192]]), tensor([[1]])]",1089024,4,8192,0.88894945,0.88894945
"[tensor([[     78,      91,     145,  ..., 1944402,    1024,    8192]]), tensor([[1]])]",1944402,4,8192,0.99999356,0.99999356
"[tensor([[   78,    91,   145,  ..., 73792,  1024,  8192]]), tensor([[1]])]",73792,0,0,0.01124182,0.01124182
"[tensor([[    78,     91,    145,  ..., 432128,   1024,   8192]]), tensor([[1]])]",432128,0,0,0.3511768,0.3511768
"[tensor([[    78,     91,     81,  ..., 129536,   1024,   8192]]), tensor([[1]])]",129536,0,0,0.057758622,0.057758622
"[tensor([[   78,    91,   145,  ..., 31476,  1024,  8192]]), tensor([[1]])]",31476,4,8192,0.9962574,0.9962574
"[tensor([[    78,     91,    145,  ..., 860983,   1024,   8192]]), tensor([[1]])]",860983,4,8192,0.99279046,0.99279046
"[tensor([[    78,     91,    145,  ..., 114176,   1024,   8192]]), tensor([[1]])]",114176,4,8192,0.99929476,0.99929476
"[tensor([[    78,     91,    145,  ..., 438144,   1024,   8192]]), tensor([[1]])]",438144,4,8192,0.9954041,0.9954041
"[tensor([[     78,      91,     145,  ..., 1296357,    1024,    8192]]), tensor([[1]])]",1296357,4,8192,0.9999887,0.9999887
"[tensor([[     78,      91,     145,  ..., 1772549,    1024,    8192]]), tensor([[1]])]",1772549,4,8192,0.9999957,0.9999957
"[tensor([[   78,    91,   145,  ..., 51290,  1024,  8192]]), tensor([[1]])]",51290,4,8192,0.998028,0.998028
"[tensor([[    78,     91,    121,  ..., 345449,   1024,   8192]]), tensor([[1]])]",345449,4,8192,0.99922454,0.99922454
"[tensor([[    78,     91,     81,  ..., 149832,   1024,   8192]]), tensor([[1]])]",149832,0,0,0.035719205,0.035719205
"[tensor([[    78,     91,    145,  ..., 961832,   1024,   8192]]), tensor([[1]])]",961832,0,0,0.00092037633,0.00092037633
"[tensor([[    78,     91,    145,  ..., 592356,   1024,   8192]]), tensor([[1]])]",592356,4,8192,0.99999964,0.99999964
"[tensor([[     78,      91,     145,  ..., 1593671,    1024,    8192]]), tensor([[1]])]",1593671,4,8192,0.9990551,0.9990551
"[tensor([[   78,    91,    81,  ..., 76560,  1024,  8192]]), tensor([[1]])]",76560,4,8192,0.7164247,0.7164247
"[tensor([[   78,    91,    81,  ..., 63656,  1024,  8192]]), tensor([[1]])]",63656,0,0,0.033242468,0.033242468
"[tensor([[   78,    91,    81,  ..., 76496,  1024,  8192]]), tensor([[1]])]",76496,0,0,0.42969927,0.42969927
"[tensor([[   78,    91,   145,  ..., 29184,  1024,  8192]]), tensor([[1]])]",29184,4,8192,0.99626833,0.99626833
"[tensor([[     78,      91,     145,  ..., 1993216,    1024,    8192]]), tensor([[1]])]",1993216,0,0,0.13332458,0.13332458
"[tensor([[   78,    91,   129,  ..., 70656,   512,  8192]]), tensor([[1]])]",70656,4,8192,0.9997398,0.9997398
"[tensor([[    78,     91,    145,  ..., 424960,   1024,   8192]]), tensor([[1]])]",424960,4,8192,0.99986315,0.99986315
"[tensor([[    78,     91,    145,  ..., 440704,   1024,   8192]]), tensor([[1]])]",440704,4,8192,0.58230567,0.58230567
"[tensor([[   78,    91,   145,  ..., 99840,  1024,  8192]]), tensor([[1]])]",99840,4,8192,0.9992489,0.9992489
"[tensor([[    78,     91,    145,  ..., 809829,   1024,   8192]]), tensor([[1]])]",809829,4,8192,1.0,1.0
"[tensor([[    78,     91,    145,  ..., 179712,   1024,   8192]]), tensor([[1]])]",179712,4,8192,0.99948967,0.99948967
"[tensor([[    78,     91,    145,  ..., 666817,   1024,   8192]]), tensor([[1]])]",666817,4,8192,1.0,1.0
"[tensor([[     78,      91,     145,  ..., 1155320,    1024,    8192]]), tensor([[1]])]",1155320,4,8192,0.9690196,0.9690196
"[tensor([[    78,     91,    145,  ..., 194384,   1024,   8192]]), tensor([[1]])]",194384,4,8192,0.9817561,0.9817561
"[tensor([[   78,    91,   145,  ..., 49664,  1024,  8192]]), tensor([[1]])]",49664,4,8192,0.9984006,0.9984006
"[tensor([[     78,      91,      53,  ..., 1123328,     512,    8192]]), tensor([[1]])]",1123328,4,8192,0.9981579,0.9981579
"[tensor([[    78,     91,    145,  ..., 411648,   1024,   8192]]), tensor([[1]])]",411648,4,8192,0.91053194,0.91053194
"[tensor([[    78,     91,    145,  ..., 304217,   1024,   8192]]), tensor([[1]])]",304217,4,8192,0.9999995,0.9999995
"[tensor([[     78,      91,     145,  ..., 1023488,    1024,    8192]]), tensor([[1]])]",1023488,0,0,0.11321598,0.11321598
"[tensor([[    78,     91,     81,  ..., 810992,   1024,   8192]]), tensor([[1]])]",810992,4,8192,0.99999666,0.99999666
"[tensor([[    78,     91,    145,  ..., 436736,   1024,   8192]]), tensor([[1]])]",436736,4,8192,0.9998827,0.9998827
"[tensor([[    78,     91,    121,  ..., 339278,   1024,   8192]]), tensor([[1]])]",339278,4,8192,0.99444085,0.99444085
"[tensor([[     78,      91,     145,  ..., 1668549,  742400,    8192]]), tensor([[1]])]",1668549,4,749568,0.9999999,0.9999999
"[tensor([[   78,    91,   145,  ..., 49682,  1024,  8192]]), tensor([[1]])]",49682,4,8192,0.9998908,0.9998908
"[tensor([[    78,     91,    145,  ..., 454404,   1024,   8192]]), tensor([[1]])]",454404,0,0,0.33818895,0.33818895
"[tensor([[   78,    91,    81,  ..., 53064,  1024,  8192]]), tensor([[1]])]",53064,4,8192,0.9992575,0.9992575
"[tensor([[   78,    91,   145,  ..., 29184,  1024,  8192]]), tensor([[1]])]",29184,4,8192,0.9895231,0.9895231
"[tensor([[    78,     91,    145,  ..., 508417,    512,   8192]]), tensor([[1]])]",508417,4,8192,0.9999881,0.9999881
"[tensor([[   78,    91,    81,  ..., 59472,  1024,  8192]]), tensor([[1]])]",59472,4,8192,0.8878826,0.8878826
"[tensor([[   78,    91,   145,  ..., 58178,  1024,  8192]]), tensor([[1]])]",58178,4,8192,0.98315674,0.98315674
"[tensor([[    78,     91,     81,  ..., 125648,   1024,   8192]]), tensor([[1]])]",125648,4,8192,0.9811116,0.9811116
"[tensor([[   78,    91,   145,  ..., 28672,  1024,  8192]]), tensor([[1]])]",28672,4,8192,0.96288466,0.96288466
"[tensor([[   78,    91,   145,  ..., 34304,  1024,  8192]]), tensor([[1]])]",34304,4,8192,0.996874,0.996874
"[tensor([[    78,     91,     81,  ..., 488088,   1024,   8192]]), tensor([[1]])]",488088,0,0,0.4332742,0.4332742
"[tensor([[    78,     91,     81,  ..., 124015,   1024,   8192]]), tensor([[1]])]",124015,4,8192,0.73985034,0.73985034
"[tensor([[    78,     91,    145,  ..., 724484,    512,   8192]]), tensor([[1]])]",724484,4,8192,0.99875724,0.99875724
"[tensor([[    78,     91,    145,  ..., 463120,   1024,   8192]]), tensor([[1]])]",463120,4,8192,0.85463595,0.85463595
"[tensor([[    78,     91,    145,  ..., 743424,   1024,   8192]]), tensor([[1]])]",743424,0,0,0.14672889,0.14672889
"[tensor([[   78,    91,   145,  ..., 81920,  1024,  8192]]), tensor([[1]])]",81920,4,8192,0.9983429,0.9983429
"[tensor([[    78,     91,     81,  ..., 690384,   1024,   8192]]), tensor([[1]])]",690384,4,8192,0.986489,0.986489
"[tensor([[     78,      91,     145,  ..., 1016721,    1024,    8192]]), tensor([[1]])]",1016721,4,8192,0.9996741,0.9996741
