"[tensor([[     78,      91,     145,  ..., 1536956,    1024,    8192]]), tensor([[1]])]",1536956,0.99999726,49,0.99999714
"[tensor([[    78,     91,     81,  ..., 898852,   1024,   8192]]), tensor([[1]])]",898852,0.9751922,49,0.9751922
"[tensor([[    78,     91,     81,  ..., 842800,   1024,   8192]]), tensor([[1]])]",842800,0.9347206,49,0.9347206
"[tensor([[     78,      91,     145,  ..., 1873959,    1024,    8192]]), tensor([[1]])]",1873959,1.0,49,1.0
"[tensor([[   78,    91,   145,  ..., 95780,  1024,  8192]]), tensor([[1]])]",95780,1.0,49,1.0
"[tensor([[    78,     91,    145,  ..., 548498, 140288,   8192]]), tensor([[1]])]",548498,0.9999304,49,0.99991786
"[tensor([[    78,     91,    145,  ..., 856978,   1024,   8192]]), tensor([[1]])]",856978,0.99891937,49,0.99891937
"[tensor([[   78,    91,   145,  ..., 55296,  1024,  8192]]), tensor([[1]])]",55296,0.9924238,49,0.9924238
"[tensor([[   78,    91,   145,  ..., 28160,  1024,  8192]]), tensor([[1]])]",28160,0.9896512,49,0.98795485
"[tensor([[    78,     91,    145,  ..., 328418,   1024,   8192]]), tensor([[1]])]",328418,0.999995,49,0.9999875
"[tensor([[    78,     91,    145,  ..., 363520,   1024,   8192]]), tensor([[1]])]",363520,0.8575576,49,0.8575576
"[tensor([[    78,     91,    145,  ..., 549376,   1024,   8192]]), tensor([[1]])]",549376,0.9973537,49,0.9973537
"[tensor([[    78,     91,    145,  ..., 558564,   1024,   8192]]), tensor([[1]])]",558564,0.9999933,49,0.9999815
"[tensor([[     78,      91,     145,  ..., 1089024,    1024,    8192]]), tensor([[1]])]",1089024,0.9814477,49,0.9814477
"[tensor([[     78,      91,     145,  ..., 1944402,    1024,    8192]]), tensor([[1]])]",1944402,0.9999956,49,0.9999956
"[tensor([[   78,    91,   145,  ..., 31476,  1024,  8192]]), tensor([[1]])]",31476,0.99844885,49,0.99844885
"[tensor([[    78,     91,    145,  ..., 860983,   1024,   8192]]), tensor([[1]])]",860983,0.95672786,48,0.48497438
"[tensor([[    78,     91,    145,  ..., 114176,   1024,   8192]]), tensor([[1]])]",114176,0.9988526,49,0.76611763
"[tensor([[    78,     91,    145,  ..., 438144,   1024,   8192]]), tensor([[1]])]",438144,0.99325514,49,0.99325514
"[tensor([[     78,      91,     145,  ..., 1296357,    1024,    8192]]), tensor([[1]])]",1296357,0.99999535,49,0.999995
"[tensor([[     78,      91,     145,  ..., 1772549,    1024,    8192]]), tensor([[1]])]",1772549,0.9999981,49,0.9999981
"[tensor([[   78,    91,   145,  ..., 51290,  1024,  8192]]), tensor([[1]])]",51290,0.9982286,19,0.48177353
"[tensor([[    78,     91,    121,  ..., 345449,   1024,   8192]]), tensor([[1]])]",345449,0.99992526,49,0.99986386
"[tensor([[    78,     91,    145,  ..., 592356,   1024,   8192]]), tensor([[1]])]",592356,0.99999964,49,0.99999905
"[tensor([[     78,      91,     145,  ..., 1593671,    1024,    8192]]), tensor([[1]])]",1593671,0.9990295,49,0.9766936
"[tensor([[   78,    91,    81,  ..., 76560,  1024,  8192]]), tensor([[1]])]",76560,0.7575906,49,0.7575906
"[tensor([[   78,    91,    81,  ..., 76496,  1024,  8192]]), tensor([[1]])]",76496,0.88435644,49,0.88435644
"[tensor([[   78,    91,   145,  ..., 29184,  1024,  8192]]), tensor([[1]])]",29184,0.97069204,49,0.97069204
"[tensor([[   78,    91,   129,  ..., 70656,   512,  8192]]), tensor([[1]])]",70656,0.9999212,49,0.9999212
"[tensor([[    78,     91,    145,  ..., 424960,   1024,   8192]]), tensor([[1]])]",424960,0.99998105,49,0.99998105
"[tensor([[    78,     91,    145,  ..., 440704,   1024,   8192]]), tensor([[1]])]",440704,0.8887892,49,0.8887892
"[tensor([[   78,    91,   145,  ..., 99840,  1024,  8192]]), tensor([[1]])]",99840,0.99873143,49,0.99864477
"[tensor([[    78,     91,    145,  ..., 809829,   1024,   8192]]), tensor([[1]])]",809829,1.0,49,1.0
"[tensor([[    78,     91,    145,  ..., 179712,   1024,   8192]]), tensor([[1]])]",179712,0.9998035,49,0.9997491
"[tensor([[    78,     91,    145,  ..., 666817,   1024,   8192]]), tensor([[1]])]",666817,1.0,49,1.0
"[tensor([[     78,      91,     145,  ..., 1155320,    1024,    8192]]), tensor([[1]])]",1155320,0.8339713,49,0.8339713
